,alightings,boardings,cross_street,daytype,location,month,on_street,routes,stop_id
6952,223.1,222.4,CHICAGO,Weekday,"{'type': 'Point', 'coordinates': [-87.77504343, 41.89493594]}",2012-10-01T00:00:00.000,AUSTIN,91,9634
6953,53.9,29.6,IOWA,Weekday,"{'type': 'Point', 'coordinates': [-87.77511856, 41.89664812]}",2012-10-01T00:00:00.000,AUSTIN,91,9635
6954,54.1,27.9,AUGUSTA,Weekday,"{'type': 'Point', 'coordinates': [-87.77517594, 41.89850513]}",2012-10-01T00:00:00.000,AUSTIN,91,9636
6955,39.9,15.9,THOMAS,Weekday,"{'type': 'Point', 'coordinates': [-87.77523138, 41.90027047]}",2012-10-01T00:00:00.000,AUSTIN,91,9637
6956,220.3,105.5,DIVISION,Weekday,"{'type': 'Point', 'coordinates': [-87.7752696, 41.90189912]}",2012-10-01T00:00:00.000,AUSTIN,91,9638
6957,41.3,13.4,BERKSHIRE/POTOMAC,Weekday,"{'type': 'Point', 'coordinates': [-87.77535033, 41.90394159]}",2012-10-01T00:00:00.000,AUSTIN,91,9639
6958,66.1,17.4,GREENFIELD/HIRSCH,Weekday,"{'type': 'Point', 'coordinates': [-87.77533052, 41.90568169]}",2012-10-01T00:00:00.000,AUSTIN,91,9640
6959,41.9,7.3,LE MOYNE,Weekday,"{'type': 'Point', 'coordinates': [-87.77547254, 41.90755661]}",2012-10-01T00:00:00.000,AUSTIN,91,9641
6960,399.7,123.9,NORTH AVENUE,Weekday,"{'type': 'Point', 'coordinates': [-87.77551061, 41.90910669]}",2012-10-01T00:00:00.000,AUSTIN,91,9642
6961,74.3,57.2,WABANSIA,Weekday,"{'type': 'Point', 'coordinates': [-87.775213, 41.910989]}",2012-10-01T00:00:00.000,AUSTIN,91,9643
6962,84.0,38.8,BLOOMINGDALE,Weekday,"{'type': 'Point', 'coordinates': [-87.775272, 41.912807]}",2012-10-01T00:00:00.000,AUSTIN,91,9644
6963,34.5,25.0,CORTLAND,Weekday,"{'type': 'Point', 'coordinates': [-87.7753051, 41.91416854]}",2012-10-01T00:00:00.000,AUSTIN,91,9645
6964,48.5,20.0,DICKENS,Weekday,"{'type': 'Point', 'coordinates': [-87.775438, 41.917813]}",2012-10-01T00:00:00.000,AUSTIN,91,9646
6965,79.9,106.4,GRAND,Weekday,"{'type': 'Point', 'coordinates': [-87.77552026, 41.92076102]}",2012-10-01T00:00:00.000,AUSTIN,91,9647
6966,16.1,25.4,BELDEN,Weekday,"{'type': 'Point', 'coordinates': [-87.77558, 41.921916]}",2012-10-01T00:00:00.000,AUSTIN,91,9648
6967,103.6,102.9,FULLERTON,Weekday,"{'type': 'Point', 'coordinates': [-87.77560955, 41.92368974]}",2012-10-01T00:00:00.000,AUSTIN,91,9649
6968,14.3,26.7,ALTGELD,Weekday,"{'type': 'Point', 'coordinates': [-87.775704, 41.925565]}",2012-10-01T00:00:00.000,AUSTIN,91,9650
6969,20.2,30.0,WRIGHTWOOD,Weekday,"{'type': 'Point', 'coordinates': [-87.775765, 41.92739]}",2012-10-01T00:00:00.000,AUSTIN,91,9651
6970,17.4,24.0,SCHUBERT,Weekday,"{'type': 'Point', 'coordinates': [-87.77581412, 41.92924842]}",2012-10-01T00:00:00.000,AUSTIN,91,9652
6971,108.7,106.0,DIVERSEY,Weekday,"{'type': 'Point', 'coordinates': [-87.77583592, 41.93108677]}",2012-10-01T00:00:00.000,AUSTIN,91,9653
6972,26.6,25.3,GEORGE,Weekday,"{'type': 'Point', 'coordinates': [-87.775949, 41.932871]}",2012-10-01T00:00:00.000,AUSTIN,91,9654
6973,87.1,15.6,BARRY,Weekday,"{'type': 'Point', 'coordinates': [-87.776073, 41.936519]}",2012-10-01T00:00:00.000,AUSTIN,91,9656
6974,109.8,133.3,BELMONT,Weekday,"{'type': 'Point', 'coordinates': [-87.776134, 41.938614]}",2012-10-01T00:00:00.000,AUSTIN,91,9657
6975,6.2,9.9,SCHOOL,Weekday,"{'type': 'Point', 'coordinates': [-87.776206, 41.940176]}",2012-10-01T00:00:00.000,AUSTIN,91,9658
6976,99.4,46.4,ROSCOE,Weekday,"{'type': 'Point', 'coordinates': [-87.776277, 41.942012]}",2012-10-01T00:00:00.000,AUSTIN,91,9659
6977,7.5,15.4,CORNELIA,Weekday,"{'type': 'Point', 'coordinates': [-87.776348, 41.943845]}",2012-10-01T00:00:00.000,AUSTIN,91,9660
6978,112.5,89.2,ADDISON,Weekday,"{'type': 'Point', 'coordinates': [-87.776419, 41.945684]}",2012-10-01T00:00:00.000,AUSTIN,91,9661
6979,7.8,17.8,WAVELAND,Weekday,"{'type': 'Point', 'coordinates': [-87.776489, 41.947504]}",2012-10-01T00:00:00.000,AUSTIN,91,9662
6980,19.4,29.3,GRACE,Weekday,"{'type': 'Point', 'coordinates': [-87.776559, 41.949324]}",2012-10-01T00:00:00.000,AUSTIN,91,9663
6981,9.8,9.9,BYRON,Weekday,"{'type': 'Point', 'coordinates': [-87.776629, 41.951122]}",2012-10-01T00:00:00.000,AUSTIN,91,9664
6982,152.2,70.3,IRVING PARK,Weekday,"{'type': 'Point', 'coordinates': [-87.77667787, 41.95293517]}",2012-10-01T00:00:00.000,AUSTIN,91,9665
6983,8.6,21.7,BELLE PLAINE,Weekday,"{'type': 'Point', 'coordinates': [-87.776761, 41.954778]}",2012-10-01T00:00:00.000,AUSTIN,91,9666
6984,25.5,28.4,BERTEAU,Weekday,"{'type': 'Point', 'coordinates': [-87.776822, 41.956603]}",2012-10-01T00:00:00.000,AUSTIN,91,9667
6985,9.0,8.0,CULLOM,Weekday,"{'type': 'Point', 'coordinates': [-87.776883, 41.95843]}",2012-10-01T00:00:00.000,AUSTIN,91,9668
6986,139.3,59.9,MONTROSE,Weekday,"{'type': 'Point', 'coordinates': [-87.776944, 41.96026]}",2012-10-01T00:00:00.000,AUSTIN,91,9669
6987,15.4,13.7,SUNNYSIDE,Weekday,"{'type': 'Point', 'coordinates': [-87.777005, 41.962075]}",2012-10-01T00:00:00.000,AUSTIN,91,9670
6988,6.3,13.3,WILSON,Weekday,"{'type': 'Point', 'coordinates': [-87.777066, 41.963893]}",2012-10-01T00:00:00.000,AUSTIN,91,9671
6989,8.4,15.7,EASTWOOD,Weekday,"{'type': 'Point', 'coordinates': [-87.7770849, 41.96482823]}",2012-10-01T00:00:00.000,AUSTIN,91,9672
6990,7.1,12.8,LELAND,Weekday,"{'type': 'Point', 'coordinates': [-87.7771149, 41.96574123]}",2012-10-01T00:00:00.000,AUSTIN,91,9673
6991,57.9,12.4,LAWRENCE,Weekday,"{'type': 'Point', 'coordinates': [-87.7771733, 41.96754174]}",2012-10-01T00:00:00.000,AUSTIN,91,9674
6992,30.0,78.2,AUSTIN,Weekday,"{'type': 'Point', 'coordinates': [-87.77692805, 41.96758666]}",2012-10-01T00:00:00.000,LAWRENCE,"81W,91",9675
6993,7.1,24.5,MARMORA,Weekday,"{'type': 'Point', 'coordinates': [-87.774917, 41.967637]}",2012-10-01T00:00:00.000,LAWRENCE,"81W,91",9676
6994,17.2,38.9,MENARD,Weekday,"{'type': 'Point', 'coordinates': [-87.772883, 41.967668]}",2012-10-01T00:00:00.000,LAWRENCE,"81W,91",9677
6995,12.1,19.4,MAJOR,Weekday,"{'type': 'Point', 'coordinates': [-87.77008335, 41.96769134]}",2012-10-01T00:00:00.000,LAWRENCE,"81W,91",9678
6996,52.5,32.9,CENTRAL,Weekday,"{'type': 'Point', 'coordinates': [-87.76762706, 41.96771202]}",2012-10-01T00:00:00.000,LAWRENCE,"81W,91",9679
6997,11.8,14.9,LINDER,Weekday,"{'type': 'Point', 'coordinates': [-87.76511557, 41.96774357]}",2012-10-01T00:00:00.000,LAWRENCE,"81W,91",9680
6998,22.3,3.5,LONG,Weekday,"{'type': 'Point', 'coordinates': [-87.7626643, 41.96759747]}",2012-10-01T00:00:00.000,LAWRENCE,"81W,91",9681
6999,7.3,30.7,LONG,Weekday,"{'type': 'Point', 'coordinates': [-87.76246, 41.967717]}",2012-10-01T00:00:00.000,LAWRENCE,"81W,91",9684
7000,12.0,18.2,LINDER,Weekday,"{'type': 'Point', 'coordinates': [-87.76492204, 41.96787601]}",2012-10-01T00:00:00.000,LAWRENCE,"81W,91",9685
7001,47.6,129.7,CENTRAL,Weekday,"{'type': 'Point', 'coordinates': [-87.76732129, 41.96785479]}",2012-10-01T00:00:00.000,LAWRENCE,"81W,91",9686
7002,22.6,15.0,MAJOR,Weekday,"{'type': 'Point', 'coordinates': [-87.770069, 41.967801]}",2012-10-01T00:00:00.000,LAWRENCE,"81W,91",9687
7003,42.1,20.6,MENARD,Weekday,"{'type': 'Point', 'coordinates': [-87.772711, 41.967761]}",2012-10-01T00:00:00.000,LAWRENCE,"81W,91",9688
7004,34.7,9.5,MARMORA,Weekday,"{'type': 'Point', 'coordinates': [-87.7747212, 41.96774524]}",2012-10-01T00:00:00.000,LAWRENCE,"81W,91",9689
7005,7.8,7.6,AUSTIN,Weekday,"{'type': 'Point', 'coordinates': [-87.77872102, 41.96858643]}",2012-10-01T00:00:00.000,GUNNISON,81W,9690
7006,13.1,4.7,MEADE,Weekday,"{'type': 'Point', 'coordinates': [-87.78062115, 41.96855143]}",2012-10-01T00:00:00.000,GUNNISON,81W,9691
7007,8.4,2.4,MELVINA (west leg),Weekday,"{'type': 'Point', 'coordinates': [-87.78306761, 41.96853247]}",2012-10-01T00:00:00.000,GUNNISON,81W,9692
7008,7.7,1.9,MOBILE,Weekday,"{'type': 'Point', 'coordinates': [-87.78544981, 41.96849308]}",2012-10-01T00:00:00.000,GUNNISON,81W,9693
7009,42.4,37.4,NAGLE,Weekday,"{'type': 'Point', 'coordinates': [-87.78781359, 41.96847297]}",2012-10-01T00:00:00.000,GUNNISON,81W,9694
7010,4.4,2.9,STRONG,Weekday,"{'type': 'Point', 'coordinates': [-87.787896, 41.970127]}",2012-10-01T00:00:00.000,NAGLE,"86,91",9695
7011,2.8,0.2,CARMEN,Weekday,"{'type': 'Point', 'coordinates': [-87.787826, 41.973749]}",2012-10-01T00:00:00.000,NAGLE,"86,91",9697
7012,15.2,1.5,FOSTER,Weekday,"{'type': 'Point', 'coordinates': [-87.78779559, 41.97556813]}",2012-10-01T00:00:00.000,NAGLE,"86,91",9698
7013,0.7,0.1,BERWYN,Weekday,"{'type': 'Point', 'coordinates': [-87.78776172, 41.97739122]}",2012-10-01T00:00:00.000,NAGLE,"86,91",9700
7014,7.3,0.8,BALMORAL,Weekday,"{'type': 'Point', 'coordinates': [-87.78772953, 41.97918471]}",2012-10-01T00:00:00.000,NAGLE,"86,91",9701
7015,4.5,1.0,CATALPA,Weekday,"{'type': 'Point', 'coordinates': [-87.78769164, 41.98100361]}",2012-10-01T00:00:00.000,NAGLE,"86,91",9702
7016,148.4,2.6,BRYN MAWR,Weekday,"{'type': 'Point', 'coordinates': [-87.78762514, 41.98280027]}",2012-10-01T00:00:00.000,NAGLE,"86,91",9703
7017,27.4,2.1,AVONDALE/SOMERSET,Weekday,"{'type': 'Point', 'coordinates': [-87.78762968, 41.98477419]}",2012-10-01T00:00:00.000,NAGLE,"86,91",9704
7018,4.4,0.3,ROSEDALE,Weekday,"{'type': 'Point', 'coordinates': [-87.78756002, 41.98833618]}",2012-10-01T00:00:00.000,NAGLE,86,9706
7019,5.0,0.6,PETERSON,Weekday,"{'type': 'Point', 'coordinates': [-87.78752712, 41.99003026]}",2012-10-01T00:00:00.000,NAGLE,86,9707
7020,9.0,0.3,HYACINTH,Weekday,"{'type': 'Point', 'coordinates': [-87.78750139, 41.99126336]}",2012-10-01T00:00:00.000,NAGLE,86,9708
7021,11.6,0.1,RAVEN,Weekday,"{'type': 'Point', 'coordinates': [-87.78746223, 41.99349632]}",2012-10-01T00:00:00.000,NAGLE,86,9709
7022,17.4,0.8,HAFT,Weekday,"{'type': 'Point', 'coordinates': [-87.78743096, 41.99514985]}",2012-10-01T00:00:00.000,NAGLE,86,9710
7023,16.2,0.8,MILWAUKEE,Weekday,"{'type': 'Point', 'coordinates': [-87.78741989, 41.99650062]}",2012-10-01T00:00:00.000,NAGLE,86,9711
7024,35.8,84.6,CUMBERLAND,Weekday,"{'type': 'Point', 'coordinates': [-87.83629593, 41.96650203]}",2012-10-01T00:00:00.000,LAWRENCE,81W,9712
7025,3.2,3.8,PITTSBURGH,Weekday,"{'type': 'Point', 'coordinates': [-87.83335527, 41.96654199]}",2012-10-01T00:00:00.000,LAWRENCE,81W,9713
7026,7.4,5.7,COURTLAND,Weekday,"{'type': 'Point', 'coordinates': [-87.83147139, 41.96657549]}",2012-10-01T00:00:00.000,LAWRENCE,81W,9714
7027,0.5,0.6,VINE,Weekday,"{'type': 'Point', 'coordinates': [-87.82882448, 41.96664629]}",2012-10-01T00:00:00.000,LAWRENCE,81W,9715
